id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:quantity,field:quantity observed
44305227,51bd4f50-a02a-4303-9f3c-ad6bfe9b6a5c,2020-04-29 4:03:48 PM CDT,2020-04-29,2020-04-29 21:03:48 UTC,Central Time (US & Canada),17409,lulubelle,"Laura ""Lulu"" Bunton",2020-04-29 22:03:08 UTC,2020-05-09 01:55:11 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/44305227,https://static.inaturalist.org/photos/70243473/medium.jpeg,,"",,1,0,false,2,The Molly Hollar Wildscape,32.7013871813,-97.162889801,349,,,,349,,,false,gps,gps,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
57134434,2c4788f2-2671-4482-8ca2-10695db10734,Fri Aug 21 2020 12:34:22 GMT-0400 (EDT),2020-08-21,2020-08-21 16:34:22 UTC,Eastern Time (US & Canada),3492471,snakeherb,Bill McLaughlin,2020-08-21 16:37:20 UTC,2022-12-12 16:12:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57134434,https://static.inaturalist.org/photos/91108684/medium.jpg,,"",,1,0,false,3,"S Arlington Ridge Rd, Arlington, VA, US",38.8496351497,-77.0673711081,20,,,,20,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
62222640,7d1ef7e5-db8f-4611-bd3e-b69cc57e8c9c,2020/10/09 4:47 PM CDT,2020-10-09,2020-10-09 21:47:00 UTC,Central Time (US & Canada),24071,bob777,Bob O'Kennon,2020-10-10 19:03:52 UTC,2021-01-20 23:06:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62222640,https://inaturalist-open-data.s3.amazonaws.com/photos/99665852/medium.jpeg,,"","",1,0,false,,"Foster Park, Fort Worth, TX 76109, USA",32.6864283333,-97.37572,,,,,,,,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
66308843,1383ff8b-317d-4c8c-8aff-80817164ece9,Sat Nov 14 2020 09:20:27 GMT-0600 (CST),2020-11-14,2020-11-14 09:20:27 UTC,UTC,3779475,lauravv24,Laura Argandona,2020-12-08 22:09:57 UTC,2024-11-26 20:24:42 UTC,research,,https://www.inaturalist.org/observations/66308843,https://static.inaturalist.org/photos/106866277/medium.jpg,,"","",1,0,false,3,"North Central Park, Laredo, TX, US",27.59846167,-99.47511333,48,,,,48,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
77670210,501e307b-5aba-4900-9940-a0cea96390f1,2021/05/03 5:08 PM EDT,2021-05-03,2021-05-03 21:08:00 UTC,Eastern Time (US & Canada),247924,fmmonk,Francis Stiteler,2021-05-06 22:31:16 UTC,2024-04-02 23:26:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77670210,https://inaturalist-open-data.s3.amazonaws.com/photos/127040148/medium.jpg,,"","",1,0,false,,"Rockdale County, GA, USA",33.5866963889,-84.0665597222,,,,,,,,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
78004983,05679bad-062d-403a-8066-8e8634988157,2021/05/02 6:26 PM EDT,2021-05-02,2021-05-02 22:26:00 UTC,Eastern Time (US & Canada),7580,carrieseltzer,Carrie Seltzer,2021-05-09 02:53:09 UTC,2024-03-15 18:34:45 UTC,research,CC0,https://www.inaturalist.org/observations/78004983,https://inaturalist-open-data.s3.amazonaws.com/photos/127610908/medium.jpg,,"",,2,0,false,,"Rock Creek Park, District of Columbia, District of Columbia, United States",38.9476,-77.004569445,6,,,,6,,open,false,,,Dreispitzahorn,Acer buergerianum,Trident maple,Plantae,337792,,
91908967,2c11f60a-2545-43d3-bd47-9ec0e292beb2,2021-08-20 19:38:16,2021-08-20,2021-08-20 23:38:16 UTC,Eastern Time (US & Canada),4884737,idelcam,,2021-08-20 23:38:38 UTC,2024-09-02 21:57:05 UTC,research,,https://www.inaturalist.org/observations/91908967,https://static.inaturalist.org/photos/152098578/medium.jpeg,,"",,3,1,false,2,"Lindsay Rd @ The Lofts, Clemson, SC 29631, USA",34.69407736,-82.82590528,8,,,,8,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
93069806,f678e5d0-8a71-42e7-a128-dd91b823a29a,2021/08/27 7:03 PM CDT,2021-08-27,2021-08-28 00:03:00 UTC,Central Time (US & Canada),24071,bob777,Bob O'Kennon,2021-08-30 19:18:04 UTC,2023-08-30 19:09:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93069806,https://inaturalist-open-data.s3.amazonaws.com/photos/154196744/medium.jpeg,,"","",1,0,false,,"Crestwood, Fort Worth, TX 76107, USA",32.766795,-97.3740283333,,,,,,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
96002052,41526e39-3fe3-4586-96e8-378b45491ae7,Fri Sep 24 2021 15:01:40 GMT-0500 (CDT),2021-09-24,2021-09-24 15:01:40 UTC,UTC,856450,baduncan,,2021-09-24 20:02:18 UTC,2022-02-07 08:03:05 UTC,research,,https://www.inaturalist.org/observations/96002052,https://static.inaturalist.org/photos/163142913/medium.jpg,,"","",1,0,false,3,"N Commerce St, Fort Worth, TX, US",32.7850552836,-97.3481751986,65,,,,65,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
98821509,d0091eef-5ac6-4695-945c-850d3ca2c7d5,2021-10-20 14:08:30,2021-10-20,2021-10-20 18:08:30 UTC,Eastern Time (US & Canada),599799,themadcollector13,Shawn,2021-10-20 20:28:45 UTC,2024-02-28 19:03:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98821509,https://inaturalist-open-data.s3.amazonaws.com/photos/164616615/medium.jpeg,,"",,1,0,false,2,"Pisgah, MD 20640, USA",38.6018666667,-77.1698222222,,,,,,,open,false,gps,gps,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
100172497,f40ac3ad-426d-4cba-8b21-c0790fa6eb56,2021/10/31 12:24 PM CDT,2021-10-31,2021-10-31 17:24:00 UTC,Central Time (US & Canada),24071,bob777,Bob O'Kennon,2021-11-03 19:40:35 UTC,2021-12-15 21:40:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100172497,https://inaturalist-open-data.s3.amazonaws.com/photos/167152258/medium.jpeg,,"","",1,0,false,,"West Arlington, Arlington, TX, USA",32.70255,-97.1620466667,,,,,,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
115259142,00587bee-00ee-4cb2-8801-f959728d95bc,2022-05-02 17:11:03-04:00,2022-05-02,2022-05-02 21:11:03 UTC,Eastern Time (US & Canada),81136,jmarchal,Jonathan Marchal,2022-05-04 01:12:27 UTC,2022-05-04 13:40:03 UTC,research,,https://www.inaturalist.org/observations/115259142,https://static.inaturalist.org/photos/194557776/medium.jpg,,"","",1,0,false,3,"Broadway St, Black Mountain, NC, US",35.6169583333,-82.3188383333,100,,,,100,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
123904228,2f8234f5-5b8d-484d-bb8b-019e94f24a79,2022-06-28 20:05:15-04:00,2022-06-28,2022-06-29 00:05:15 UTC,Eastern Time (US & Canada),5804907,taoyuan1,Taoyuan Jin,2022-06-29 00:05:45 UTC,2024-08-16 12:18:55 UTC,research,,https://www.inaturalist.org/observations/123904228,https://static.inaturalist.org/photos/233862646/medium.jpg,,"","",2,0,false,3,"Watts St, Durham, NC, US",36.0102620613,-78.9109282168,16,,,,16,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
124397983,34b2b77c-f214-4086-9b97-462f8c58ece2,2022-07-02 11:25:55-04:00,2022-07-02,2022-07-02 15:25:55 UTC,Eastern Time (US & Canada),3492471,snakeherb,Bill McLaughlin,2022-07-02 15:26:31 UTC,2024-02-25 21:02:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/124397983,https://static.inaturalist.org/photos/210847403/medium.jpg,,"","",2,0,false,3,"S Lang St, Arlington, VA, US",38.8491470134,-77.0677483455,10,,,,10,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
130138991,8f65af44-98d7-4d1c-b9e6-23cf2d7768f2,2022-08-09 10:40:21-07:00,2022-08-09,2022-08-09 17:40:21 UTC,Pacific Time (US & Canada),3926887,silveradojim,Silverado Jim,2022-08-09 18:04:23 UTC,2022-08-13 13:07:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/130138991,https://inaturalist-open-data.s3.amazonaws.com/photos/221267340/medium.jpg,,"","",1,0,false,3,"Rosedale Rd, Calistoga, CA, US",38.5852966667,-122.5682833333,4,,,,4,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
130397807,3b3eb97f-05d8-4b72-bb8d-52cc2e994cf7,2022-08-11 10:26:49-07:00,2022-08-11,2022-08-11 17:26:49 UTC,Pacific Time (US & Canada),3926887,silveradojim,Silverado Jim,2022-08-11 17:36:04 UTC,2022-08-13 17:41:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/130397807,https://inaturalist-open-data.s3.amazonaws.com/photos/221753986/medium.jpg,,"",Growing between guardrail,2,0,false,3,"CA-29 S, Napa, CA, US",38.32333,-122.3106916667,7,,,,7,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
132287069,ac81f2ea-74a0-4406-ba15-2c46ba893d7c,2022-08-25 11:47:30-04:00,2022-08-25,2022-08-25 15:47:30 UTC,Eastern Time (US & Canada),2051788,johnnyphipps,Psalm 37:4,2022-08-25 15:49:18 UTC,2022-08-27 00:52:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/132287069,https://inaturalist-open-data.s3.amazonaws.com/photos/225256434/medium.jpg,,"","",1,0,false,3,"McCrea Ct, Easley, SC, US",34.902195,-82.5024716667,10,,,,10,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
133327084,de469ee5-0bd1-4f7f-93a5-ae08689b5a8f,Fri Sep 02 2022 09:03:44 GMT -0400 (EDT),2022-09-02,2022-09-02 13:03:44 UTC,Eastern Time (US & Canada),6011079,rue9,rue,2022-09-02 13:04:02 UTC,2023-06-10 03:50:10 UTC,research,,https://www.inaturalist.org/observations/133327084,https://static.inaturalist.org/photos/227087455/medium.jpeg,,"",,1,0,false,333,Kennesaw,34.0403175354,-84.5818634033,26,,,,26,,open,false,,,Trident maple,Acer buergerianum,Trident maple,Plantae,337792,,
